subdistrict,year,month,heatwave_days_count
Adapur,2025,3,0
Adapur,2025,4,0
Adapur,2025,5,0
Adapur,2025,6,0
Adhaura,2025,3,0
Adhaura,2025,4,2
Adhaura,2025,5,0
Adhaura,2025,6,0
Agiaon,2025,3,0
Agiaon,2025,4,6
Agiaon,2025,5,6
Agiaon,2025,6,3
Akbarpur,2025,3,0
Akbarpur,2025,4,5
Akbarpur,2025,5,4
Akbarpur,2025,6,0
Akorhi Gola,2025,3,0
Akorhi Gola,2025,4,6
Akorhi Gola,2025,5,5
Akorhi Gola,2025,6,6
Alamnagar,2025,3,0
Alamnagar,2025,4,0
Alamnagar,2025,5,0
Alamnagar,2025,6,0
Alauli,2025,3,0
Alauli,2025,4,2
Alauli,2025,5,0
Alauli,2025,6,0
Alinagar,2025,3,0
Alinagar,2025,4,0
Alinagar,2025,5,0
Alinagar,2025,6,0
Amarpur,2025,3,0
Amarpur,2025,4,2
Amarpur,2025,5,0
Amarpur,2025,6,0
Amas,2025,3,0
Amas,2025,4,6
Amas,2025,5,5
Amas,2025,6,0
Amdabad,2025,3,0
Amdabad,2025,4,0
Amdabad,2025,5,0
Amdabad,2025,6,0
Amnour,2025,3,0
Amnour,2025,4,5
Amnour,2025,5,3
Amnour,2025,6,0
Amour,2025,3,0
Amour,2025,4,0
Amour,2025,5,0
Amour,2025,6,0
Andar,2025,3,0
Andar,2025,4,5
Andar,2025,5,3
Andar,2025,6,1
Andhratharhi,2025,3,0
Andhratharhi,2025,4,0
Andhratharhi,2025,5,0
Andhratharhi,2025,6,0
Araria,2025,3,0
Araria,2025,4,0
Araria,2025,5,0
Araria,2025,6,0
Areraj,2025,3,0
Areraj,2025,4,3
Areraj,2025,5,2
Areraj,2025,6,1
Ariari,2025,3,0
Ariari,2025,4,5
Ariari,2025,5,4
Ariari,2025,6,0
Arrah,2025,3,0
Arrah,2025,4,5
Arrah,2025,5,5
Arrah,2025,6,2
Arwal,2025,3,0
Arwal,2025,4,6
Arwal,2025,5,7
Arwal,2025,6,3
Asarganj,2025,3,0
Asarganj,2025,4,4
Asarganj,2025,5,0
Asarganj,2025,6,0
Asthawan,2025,3,0
Asthawan,2025,4,5
Asthawan,2025,5,6
Asthawan,2025,6,0
Athmalgola,2025,3,0
Athmalgola,2025,4,5
Athmalgola,2025,5,5
Athmalgola,2025,6,0
Atri,2025,3,0
Atri,2025,4,6
Atri,2025,5,7
Atri,2025,6,0
Aurai,2025,3,0
Aurai,2025,4,0
Aurai,2025,5,0
Aurai,2025,6,0
Aurangabad,2025,3,0
Aurangabad,2025,4,6
Aurangabad,2025,5,6
Aurangabad,2025,6,2
Azamnagar,2025,3,0
Azamnagar,2025,4,0
Azamnagar,2025,5,0
Azamnagar,2025,6,0
Babubarhi,2025,3,0
Babubarhi,2025,4,0
Babubarhi,2025,5,0
Babubarhi,2025,6,0
Bachhwara,2025,3,0
Bachhwara,2025,4,4
Bachhwara,2025,5,5
Bachhwara,2025,6,0
Bagaha,2025,3,0
Bagaha,2025,4,0
Bagaha,2025,5,0
Bagaha,2025,6,0
Bahadurganj,2025,3,0
Bahadurganj,2025,4,0
Bahadurganj,2025,5,0
Bahadurganj,2025,6,0
Bahadurpur,2025,3,0
Bahadurpur,2025,4,0
Bahadurpur,2025,5,0
Bahadurpur,2025,6,0
Baheri,2025,3,0
Baheri,2025,4,0
Baheri,2025,5,0
Baheri,2025,6,0
Baikunthpur,2025,3,0
Baikunthpur,2025,4,4
Baikunthpur,2025,5,3
Baikunthpur,2025,6,2
Bairgania,2025,3,0
Bairgania,2025,4,0
Bairgania,2025,5,0
Bairgania,2025,6,1
Bairia,2025,3,0
Bairia,2025,4,1
Bairia,2025,5,0
Bairia,2025,6,1
Baisa,2025,3,0
Baisa,2025,4,0
Baisa,2025,5,0
Baisa,2025,6,0
Baisi,2025,3,0
Baisi,2025,4,0
Baisi,2025,5,0
Baisi,2025,6,0
Bajpatti,2025,3,0
Bajpatti,2025,4,0
Bajpatti,2025,5,0
Bajpatti,2025,6,0
Bakhri,2025,3,0
Bakhri,2025,4,2
Bakhri,2025,5,0
Bakhri,2025,6,0
Bakhtiarpur,2025,3,0
Bakhtiarpur,2025,4,5
Bakhtiarpur,2025,5,5
Bakhtiarpur,2025,6,0
Balia,2025,3,0
Balia,2025,4,4
Balia,2025,5,1
Balia,2025,6,0
Balrampur,2025,3,0
Balrampur,2025,4,0
Balrampur,2025,5,0
Balrampur,2025,6,0
Bandra,2025,3,0
Bandra,2025,4,0
Bandra,2025,5,0
Bandra,2025,6,0
Baniapur,2025,3,0
Baniapur,2025,4,5
Baniapur,2025,5,3
Baniapur,2025,6,1
Banjaria,2025,3,0
Banjaria,2025,4,0
Banjaria,2025,5,0
Banjaria,2025,6,0
Banka,2025,3,0
Banka,2025,4,2
Banka,2025,5,0
Banka,2025,6,0
Bankatwa,2025,3,0
Bankatwa,2025,4,0
Bankatwa,2025,5,0
Bankatwa,2025,6,0
Banke Bazar,2025,3,0
Banke Bazar,2025,4,6
Banke Bazar,2025,5,4
Banke Bazar,2025,6,0
Banma Itahri,2025,3,0
Banma Itahri,2025,4,0
Banma Itahri,2025,5,0
Banma Itahri,2025,6,0
Banmankhi,2025,3,0
Banmankhi,2025,4,0
Banmankhi,2025,5,0
Banmankhi,2025,6,0
Barachatti,2025,3,0
Barachatti,2025,4,6
Barachatti,2025,5,4
Barachatti,2025,6,0
Barahat,2025,3,0
Barahat,2025,4,2
Barahat,2025,5,0
Barahat,2025,6,0
Barahiya,2025,3,0
Barahiya,2025,4,5
Barahiya,2025,5,3
Barahiya,2025,6,0
Barari,2025,3,0
Barari,2025,4,0
Barari,2025,5,0
Barari,2025,6,0
Barauli,2025,3,0
Barauli,2025,4,4
Barauli,2025,5,2
Barauli,2025,6,2
Barauni,2025,3,0
Barauni,2025,4,4
Barauni,2025,5,2
Barauni,2025,6,0
Barbigha,2025,3,0
Barbigha,2025,4,5
Barbigha,2025,5,6
Barbigha,2025,6,0
Barh,2025,3,0
Barh,2025,4,5
Barh,2025,5,4
Barh,2025,6,0
Barhampur,2025,3,0
Barhampur,2025,4,6
Barhampur,2025,5,5
Barhampur,2025,6,4
Barhara,2025,3,0
Barhara,2025,4,5
Barhara,2025,5,5
Barhara,2025,6,2
Barharia,2025,3,0
Barharia,2025,4,5
Barharia,2025,5,3
Barharia,2025,6,2
Barhat,2025,3,0
Barhat,2025,4,3
Barhat,2025,5,1
Barhat,2025,6,0
Bariarpur,2025,3,0
Bariarpur,2025,4,4
Bariarpur,2025,5,0
Bariarpur,2025,6,0
Barsoi,2025,3,0
Barsoi,2025,4,0
Barsoi,2025,5,0
Barsoi,2025,6,0
Barun,2025,3,0
Barun,2025,4,6
Barun,2025,5,5
Barun,2025,6,2
Baruraj (Motipur),2025,3,0
Baruraj (Motipur),2025,4,2
Baruraj (Motipur),2025,5,0
Baruraj (Motipur),2025,6,2
Basantpur,2025,3,0
Basantpur,2025,4,4
Basantpur,2025,5,3
Basantpur,2025,6,2
Basopatti,2025,3,0
Basopatti,2025,4,0
Basopatti,2025,5,0
Basopatti,2025,6,0
Bathnaha,2025,3,0
Bathnaha,2025,4,0
Bathnaha,2025,5,0
Bathnaha,2025,6,0
Bausi,2025,3,0
Bausi,2025,4,2
Bausi,2025,5,0
Bausi,2025,6,0
Begusarai,2025,3,0
Begusarai,2025,4,4
Begusarai,2025,5,2
Begusarai,2025,6,0
Behea,2025,3,0
Behea,2025,4,6
Behea,2025,5,5
Behea,2025,6,4
Belaganj,2025,3,0
Belaganj,2025,4,6
Belaganj,2025,5,7
Belaganj,2025,6,1
Belchhi,2025,3,0
Belchhi,2025,4,5
Belchhi,2025,5,5
Belchhi,2025,6,0
Beldaur,2025,3,0
Beldaur,2025,4,0
Beldaur,2025,5,0
Beldaur,2025,6,0
Belhar,2025,3,0
Belhar,2025,4,3
Belhar,2025,5,1
Belhar,2025,6,0
Belsand,2025,3,0
Belsand,2025,4,0
Belsand,2025,5,0
Belsand,2025,6,0
Ben,2025,3,0
Ben,2025,4,5
Ben,2025,5,7
Ben,2025,6,1
Benipatti,2025,3,0
Benipatti,2025,4,0
Benipatti,2025,5,0
Benipatti,2025,6,0
Benipur,2025,3,0
Benipur,2025,4,0
Benipur,2025,5,0
Benipur,2025,6,0
Bettiah,2025,3,0
Bettiah,2025,4,0
Bettiah,2025,5,0
Bettiah,2025,6,0
Bhabua,2025,3,0
Bhabua,2025,4,7
Bhabua,2025,5,5
Bhabua,2025,6,8
Bhagwanpur,2025,3,0
Bhagwanpur,2025,4,15
Bhagwanpur,2025,5,13
Bhagwanpur,2025,6,0
Bhagwanpur Hat,2025,3,0
Bhagwanpur Hat,2025,4,5
Bhagwanpur Hat,2025,5,3
Bhagwanpur Hat,2025,6,1
Bhargama,2025,3,0
Bhargama,2025,4,0
Bhargama,2025,5,0
Bhargama,2025,6,0
Bhawanipur,2025,3,0
Bhawanipur,2025,4,0
Bhawanipur,2025,5,0
Bhawanipur,2025,6,0
Bhitaha,2025,3,0
Bhitaha,2025,4,0
Bhitaha,2025,5,0
Bhitaha,2025,6,0
Bhorey,2025,3,0
Bhorey,2025,4,4
Bhorey,2025,5,3
Bhorey,2025,6,2
Bibhutpur,2025,3,0
Bibhutpur,2025,4,4
Bibhutpur,2025,5,4
Bibhutpur,2025,6,0
Bidupur,2025,3,0
Bidupur,2025,4,5
Bidupur,2025,5,5
Bidupur,2025,6,0
Bihar,2025,3,0
Bihar,2025,4,5
Bihar,2025,5,6
Bihar,2025,6,0
Bihariganj,2025,3,0
Bihariganj,2025,4,0
Bihariganj,2025,5,0
Bihariganj,2025,6,0
Bihpur,2025,3,0
Bihpur,2025,4,0
Bihpur,2025,5,0
Bihpur,2025,6,0
Bihta,2025,3,0
Bihta,2025,4,5
Bihta,2025,5,5
Bihta,2025,6,1
Bijaipur,2025,3,0
Bijaipur,2025,4,5
Bijaipur,2025,5,3
Bijaipur,2025,6,2
Bikram,2025,3,0
Bikram,2025,4,5
Bikram,2025,5,5
Bikram,2025,6,2
Bikramganj,2025,3,0
Bikramganj,2025,4,7
Bikramganj,2025,5,6
Bikramganj,2025,6,6
Bind,2025,3,0
Bind,2025,4,5
Bind,2025,5,5
Bind,2025,6,0
Biraul,2025,3,0
Biraul,2025,4,0
Biraul,2025,5,0
Biraul,2025,6,0
Birpur,2025,3,0
Birpur,2025,4,4
Birpur,2025,5,3
Birpur,2025,6,0
Bisfi,2025,3,0
Bisfi,2025,4,0
Bisfi,2025,5,0
Bisfi,2025,6,0
Bithan,2025,3,0
Bithan,2025,4,1
Bithan,2025,5,0
Bithan,2025,6,0
Bochaha,2025,3,0
Bochaha,2025,4,0
Bochaha,2025,5,0
Bochaha,2025,6,0
Bodh Gaya,2025,3,0
Bodh Gaya,2025,4,6
Bodh Gaya,2025,5,6
Bodh Gaya,2025,6,0
Bokhara,2025,3,0
Bokhara,2025,4,0
Bokhara,2025,5,0
Bokhara,2025,6,0
Buxar,2025,3,0
Buxar,2025,4,6
Buxar,2025,5,5
Buxar,2025,6,5
Chainpur,2025,3,0
Chainpur,2025,4,6
Chainpur,2025,5,2
Chainpur,2025,6,0
Chakai,2025,3,0
Chakai,2025,4,2
Chakai,2025,5,0
Chakai,2025,6,0
Chakia(Pipra),2025,3,0
Chakia(Pipra),2025,4,0
Chakia(Pipra),2025,5,0
Chakia(Pipra),2025,6,1
Chakki,2025,3,0
Chakki,2025,4,5
Chakki,2025,5,5
Chakki,2025,6,4
Chanan,2025,3,0
Chanan,2025,4,2
Chanan,2025,5,0
Chanan,2025,6,0
Chanan*,2025,3,0
Chanan*,2025,4,4
Chanan*,2025,5,1
Chanan*,2025,6,0
Chand,2025,3,0
Chand,2025,4,7
Chand,2025,5,5
Chand,2025,6,7
Chandi,2025,3,0
Chandi,2025,4,5
Chandi,2025,5,5
Chandi,2025,6,0
Chanpatia,2025,3,0
Chanpatia,2025,4,0
Chanpatia,2025,5,0
Chanpatia,2025,6,0
Chapra,2025,3,0
Chapra,2025,4,5
Chapra,2025,5,4
Chapra,2025,6,0
Charaut,2025,3,0
Charaut,2025,4,0
Charaut,2025,5,0
Charaut,2025,6,0
Charpokhari,2025,3,0
Charpokhari,2025,4,7
Charpokhari,2025,5,6
Charpokhari,2025,6,5
Chaugain,2025,3,0
Chaugain,2025,4,7
Chaugain,2025,5,5
Chaugain,2025,6,4
Chausa,2025,3,0
Chausa,2025,4,7
Chausa,2025,5,5
Chausa,2025,6,7
Chautham,2025,3,0
Chautham,2025,4,0
Chautham,2025,5,0
Chautham,2025,6,0
Chehra Kalan,2025,3,0
Chehra Kalan,2025,4,5
Chehra Kalan,2025,5,5
Chehra Kalan,2025,6,0
Chenari,2025,3,0
Chenari,2025,4,3
Chenari,2025,5,1
Chenari,2025,6,0
Cheria Bariarpur,2025,3,0
Cheria Bariarpur,2025,4,4
Cheria Bariarpur,2025,5,3
Cheria Bariarpur,2025,6,0
Chewara,2025,3,0
Chewara,2025,4,5
Chewara,2025,5,3
Chewara,2025,6,0
Chhatapur,2025,3,0
Chhatapur,2025,4,0
Chhatapur,2025,5,0
Chhatapur,2025,6,0
Chhorahi,2025,3,0
Chhorahi,2025,4,3
Chhorahi,2025,5,2
Chhorahi,2025,6,0
Chiraia,2025,3,0
Chiraia,2025,4,0
Chiraia,2025,5,0
Chiraia,2025,6,0
Dagarua,2025,3,0
Dagarua,2025,4,0
Dagarua,2025,5,0
Dagarua,2025,6,0
Dalsinghsarai,2025,3,0
Dalsinghsarai,2025,4,4
Dalsinghsarai,2025,5,5
Dalsinghsarai,2025,6,0
Dandari,2025,3,0
Dandari,2025,4,4
Dandari,2025,5,0
Dandari,2025,6,0
Dandkhora,2025,3,0
Dandkhora,2025,4,0
Dandkhora,2025,5,0
Dandkhora,2025,6,0
Daniawan,2025,3,0
Daniawan,2025,4,5
Daniawan,2025,5,5
Daniawan,2025,6,0
Darauli,2025,3,0
Darauli,2025,4,5
Darauli,2025,5,3
Darauli,2025,6,1
Daraundha,2025,3,0
Daraundha,2025,4,5
Daraundha,2025,5,3
Daraundha,2025,6,1
Darbhanga,2025,3,0
Darbhanga,2025,4,0
Darbhanga,2025,5,0
Darbhanga,2025,6,0
Dariapur,2025,3,0
Dariapur,2025,4,5
Dariapur,2025,5,4
Dariapur,2025,6,0
Daudnagar,2025,3,0
Daudnagar,2025,4,6
Daudnagar,2025,5,6
Daudnagar,2025,6,5
Dawath,2025,3,0
Dawath,2025,4,7
Dawath,2025,5,6
Dawath,2025,6,7
Dehri,2025,3,0
Dehri,2025,4,6
Dehri,2025,5,5
Dehri,2025,6,2
Deo,2025,3,0
Deo,2025,4,6
Deo,2025,5,4
Deo,2025,6,2
Desri,2025,3,0
Desri,2025,4,5
Desri,2025,5,5
Desri,2025,6,0
Dhaka,2025,3,0
Dhaka,2025,4,0
Dhaka,2025,5,0
Dhaka,2025,6,0
Dhamdaha,2025,3,0
Dhamdaha,2025,4,0
Dhamdaha,2025,5,0
Dhamdaha,2025,6,0
Dhanarua,2025,3,0
Dhanarua,2025,4,5
Dhanarua,2025,5,6
Dhanarua,2025,6,1
Dharhara,2025,3,0
Dharhara,2025,4,2
Dharhara,2025,5,0
Dharhara,2025,6,0
Dholi (Moraul),2025,3,0
Dholi (Moraul),2025,4,4
Dholi (Moraul),2025,5,1
Dholi (Moraul),2025,6,0
Dhuraiya,2025,3,0
Dhuraiya,2025,4,2
Dhuraiya,2025,5,0
Dhuraiya,2025,6,0
Dighalbank,2025,3,0
Dighalbank,2025,4,0
Dighalbank,2025,5,0
Dighalbank,2025,6,0
Dighwara,2025,3,0
Dighwara,2025,4,5
Dighwara,2025,5,3
Dighwara,2025,6,0
Dinapur-Cum-Khagaul,2025,3,0
Dinapur-Cum-Khagaul,2025,4,5
Dinapur-Cum-Khagaul,2025,5,5
Dinapur-Cum-Khagaul,2025,6,0
Dinara,2025,3,0
Dinara,2025,4,7
Dinara,2025,5,6
Dinara,2025,6,8
Dobhi,2025,3,0
Dobhi,2025,4,6
Dobhi,2025,5,4
Dobhi,2025,6,0
Dulhin Bazar,2025,3,0
Dulhin Bazar,2025,4,6
Dulhin Bazar,2025,5,7
Dulhin Bazar,2025,6,3
Dumaria,2025,3,0
Dumaria,2025,4,6
Dumaria,2025,5,2
Dumaria,2025,6,0
Dumra,2025,3,0
Dumra,2025,4,0
Dumra,2025,5,0
Dumra,2025,6,0
Dumraon,2025,3,0
Dumraon,2025,4,5
Dumraon,2025,5,5
Dumraon,2025,6,4
Dumri Katsari,2025,3,0
Dumri Katsari,2025,4,0
Dumri Katsari,2025,5,0
Dumri Katsari,2025,6,1
Durgawati,2025,3,0
Durgawati,2025,4,7
Durgawati,2025,5,5
Durgawati,2025,6,8
Ekangarsarai,2025,3,0
Ekangarsarai,2025,4,5
Ekangarsarai,2025,5,7
Ekangarsarai,2025,6,2
Ekma,2025,3,0
Ekma,2025,4,5
Ekma,2025,5,2
Ekma,2025,6,1
Falka,2025,3,0
Falka,2025,4,0
Falka,2025,5,0
Falka,2025,6,0
Fatehpur,2025,3,0
Fatehpur,2025,4,6
Fatehpur,2025,5,4
Fatehpur,2025,6,0
Fatwah,2025,3,0
Fatwah,2025,4,5
Fatwah,2025,5,5
Fatwah,2025,6,0
Forbesganj,2025,3,0
Forbesganj,2025,4,0
Forbesganj,2025,5,0
Forbesganj,2025,6,0
Gaighat,2025,3,0
Gaighat,2025,4,0
Gaighat,2025,5,0
Gaighat,2025,6,0
Gamharia,2025,3,0
Gamharia,2025,4,0
Gamharia,2025,5,0
Gamharia,2025,6,0
Garhani,2025,3,0
Garhani,2025,4,7
Garhani,2025,5,6
Garhani,2025,6,4
Garhpura,2025,3,0
Garhpura,2025,4,3
Garhpura,2025,5,1
Garhpura,2025,6,0
Garkha,2025,3,0
Garkha,2025,4,5
Garkha,2025,5,3
Garkha,2025,6,0
Gaunaha,2025,3,0
Gaunaha,2025,4,0
Gaunaha,2025,5,0
Gaunaha,2025,6,0
Gaya Town C.D.Block,2025,3,0
Gaya Town C.D.Block,2025,4,6
Gaya Town C.D.Block,2025,5,6
Gaya Town C.D.Block,2025,6,0
Ghailarh,2025,3,0
Ghailarh,2025,4,0
Ghailarh,2025,5,0
Ghailarh,2025,6,0
Ghanshyampur,2025,3,0
Ghanshyampur,2025,4,0
Ghanshyampur,2025,5,0
